Order_ID,Brand,Region,Category,Month,Discount_Pct,Ad_Spend,Customer_Rating,Competitor_Price_Index,Units_Sold,Price_Per_Unit,Revenue,Profit
202570,Omega,South,Clothing,May,14.48,10424.63,2.81,0.89,74,95.48,7065.52,1387.38
202571,Beta,West,Appliances,May,19.26,2157.47,4.6,0.83,112,429.79,48136.48,8861.19
202572,Omega,West,Clothing,May,10.36,6320.43,4.4,1.17,57,86.7,4941.9,1067.83
202573,Beta,North,Electronics,Nov,10.07,7115.69,2.69,1.06,86,539.8,46422.8,10677.82
202574,Gamma,North,Furniture,Nov,34.41,8028.29,4.59,1.17,126,720.01,90721.26,9767.16
202575,Beta,South,Clothing,Oct,1.47,5921.89,3.31,1.0,62,84.75,5254.5,1423.04
202576,Delta,West,Clothing,Jan,34.62,10669.99,3.38,1.01,107,89.08,9531.56,1054.4
202577,Omega,North,Electronics,Jun,1.67,14281.22,2.95,1.06,51,584.98,29833.98,8041.31
202578,Delta,South,Clothing,Nov,10.09,13881.98,4.59,0.94,101,93.51,9444.51,2322.92
202579,Beta,South,Appliances,Feb,17.28,10637.11,3.51,1.0,101,452.58,45710.58,8807.29
202580,Delta,North,Furniture,Jul,5.02,8589.49,2.62,1.02,48,713.38,34242.24,8763.25
202581,Alpha,West,Electronics,Apr,4.72,12735.6,4.92,1.23,79,550.05,43453.95,11186.68
202582,Omega,East,Appliances,May,8.97,12867.18,3.14,1.19,52,439.69,22863.88,5452.81
202583,Gamma,East,Electronics,May,34.07,12784.45,4.84,0.81,120,546.52,65582.4,7157.68
202584,Gamma,South,Appliances,May,13.3,4052.0,3.25,0.77,73,410.26,29948.98,6356.7
202585,Gamma,East,Furniture,Feb,19.81,2330.62,4.58,1.09,62,787.91,48850.42,8894.33
202586,Delta,East,Furniture,May,24.65,14781.51,4.16,0.77,118,741.64,87513.52,13744.97
202587,Alpha,North,Appliances,Mar,25.98,14475.5,4.65,0.78,175,447.75,78356.25,11789.61
202588,Delta,South,Appliances,Apr,24.08,9336.92,4.94,0.83,126,404.44,50959.44,8203.0
202589,Beta,West,Appliances,Feb,11.79,14909.83,4.68,0.93,101,446.64,45110.64,9976.48
202590,Delta,South,Appliances,Apr,3.91,12017.11,3.51,0.97,69,405.11,27952.59,7289.3
202591,Omega,North,Appliances,Sep,9.86,8725.94,4.54,1.01,73,405.86,29627.78,6901.59
202592,Omega,East,Appliances,Aug,7.36,7061.3,4.28,1.25,42,414.66,17415.72,4244.31
202593,Gamma,West,Furniture,Nov,4.77,9707.22,2.65,0.94,56,751.9,42106.4,10734.84
202594,Gamma,South,Appliances,Dec,0.86,8705.43,4.82,0.87,76,414.5,31502.0,8640.18
202595,Alpha,East,Clothing,Mar,32.75,14919.43,3.66,1.04,140,95.21,13329.4,1536.17
202596,Delta,South,Furniture,Jan,32.24,8375.98,2.84,0.86,121,785.47,95041.87,11308.79
202597,Beta,West,Electronics,Jan,1.76,12866.97,3.56,1.22,45,533.27,23997.15,6555.94
202598,Gamma,South,Furniture,Jun,6.06,12577.11,4.01,0.88,60,751.38,45082.8,11377.05
202599,Beta,South,Electronics,Mar,4.88,2928.28,3.93,1.24,57,543.93,31004.01,7912.3
202600,Alpha,South,Electronics,Apr,9.84,3131.09,3.94,0.96,100,510.93,51093.0,11722.21
202601,Delta,East,Clothing,Jan,7.14,10577.53,3.14,1.16,50,93.57,4678.5,1063.21
202602,Alpha,West,Appliances,Aug,33.1,5368.4,4.08,1.07,141,398.61,56204.01,6424.64
202603,Delta,West,Appliances,Jan,2.95,10547.85,4.77,1.22,51,449.17,22907.67,6075.77
202604,Beta,East,Furniture,May,7.41,3880.14,3.47,1.06,62,737.73,45739.26,11143.08
202605,Alpha,East,Appliances,Jun,2.83,7161.89,4.08,1.04,61,428.22,26121.42,7066.75
202606,Gamma,East,Clothing,Feb,34.31,3332.11,3.11,1.08,78,94.58,7377.24,830.96
202607,Alpha,North,Furniture,Jul,32.14,5667.21,2.62,1.14,122,711.64,86820.08,10361.95
202608,Beta,South,Furniture,Jul,25.08,3147.88,3.96,1.2,92,754.94,69454.48,10787.74
202609,Delta,South,Furniture,Jan,14.91,14617.52,2.62,0.88,85,718.49,61071.65,12468.0
202610,Alpha,West,Appliances,Apr,6.66,7135.76,4.31,0.85,97,420.65,40803.05,10078.6
202611,Omega,South,Appliances,Dec,7.75,13715.45,4.18,0.77,105,425.34,44660.7,10693.03
202612,Alpha,North,Appliances,Apr,15.51,14625.23,3.42,0.94,131,397.77,52107.87,10619.62
202613,Beta,East,Furniture,May,26.89,13824.31,3.53,1.17,103,759.7,78249.1,11321.64
202614,Delta,West,Furniture,Jan,9.27,7914.48,4.79,0.78,85,744.59,63290.15,14837.48
202615,Beta,West,Electronics,Jan,10.88,12125.66,2.53,1.02,72,551.94,39739.68,9005.89
202616,Alpha,South,Electronics,Jul,21.0,3998.09,3.91,1.1,109,585.64,63834.76,11244.77
202617,Beta,West,Appliances,Sep,8.32,3232.82,4.81,1.17,65,418.91,27229.15,6445.38
202618,Beta,East,Furniture,Jan,20.45,13399.72,4.78,1.04,102,747.14,76208.28,13543.11
202619,Omega,West,Appliances,Feb,13.55,2404.56,3.96,0.84,72,418.01,30096.72,6437.17
202620,Beta,East,Appliances,Jun,1.2,14640.26,3.45,1.23,43,428.27,18415.61,5063.24
202621,Delta,North,Electronics,Jun,14.09,10737.74,2.75,0.8,93,538.34,50065.62,10515.8
202622,Omega,North,Clothing,Feb,32.18,7454.97,2.93,1.13,92,94.34,8679.28,1070.59
202623,Gamma,East,Appliances,Sep,10.26,3837.88,4.2,0.79,71,405.62,28799.02,6569.72
202624,Omega,South,Clothing,Apr,11.3,11402.0,2.54,0.82,78,87.11,6794.58,1470.44
202625,Beta,West,Clothing,Jul,2.31,9320.45,4.71,1.2,54,91.28,4929.12,1283.69
202626,Omega,South,Furniture,Jun,21.53,11244.65,3.97,1.13,78,721.19,56252.82,9690.71
202627,Alpha,West,Furniture,Nov,29.72,7432.99,2.61,0.93,167,700.79,117031.93,15340.72
202628,Delta,North,Appliances,Nov,12.35,2861.38,3.1,1.07,79,400.22,31617.38,6886.21
202629,Gamma,North,Electronics,Mar,8.41,6094.64,3.99,0.98,60,586.4,35184.0,8370.85
202630,Beta,North,Electronics,Aug,33.48,6095.27,2.59,0.78,153,506.94,77561.82,8809.39
202631,Delta,West,Appliances,Jul,26.08,2112.83,4.45,1.11,84,395.37,33211.08,4913.49
202632,Delta,North,Appliances,Sep,19.85,2124.55,4.8,1.13,91,437.34,39797.94,7155.55
202633,Alpha,North,Electronics,Mar,10.69,6299.86,4.9,1.19,94,592.23,55669.62,12609.83
202634,Alpha,North,Clothing,Jan,7.73,11459.1,4.33,1.02,90,92.71,8343.9,1962.29
202635,Delta,North,Appliances,Feb,25.05,10112.57,4.64,1.09,112,448.38,50218.56,7619.18
202636,Delta,South,Clothing,Dec,18.26,5107.23,4.03,0.97,125,95.12,11890.0,2212.86
202637,Omega,North,Appliances,Nov,18.22,9835.91,3.65,0.91,111,418.65,46470.15,8765.12
202638,Delta,North,Appliances,Dec,2.58,10415.91,4.28,0.96,97,408.81,39654.57,10600.84
202639,Omega,South,Clothing,Jan,17.93,8793.41,3.06,1.21,52,91.9,4778.8,861.22
202640,Delta,South,Clothing,Nov,28.8,8777.6,2.77,0.83,139,90.48,12576.72,1794.08
202641,Beta,West,Electronics,May,33.14,6806.72,4.4,0.87,151,508.27,76748.77,8811.22
202642,Alpha,East,Appliances,Oct,3.73,3604.13,4.9,1.05,79,450.73,35607.67,9250.66
202643,Delta,North,Furniture,Feb,22.09,7011.29,3.94,0.81,111,758.43,84185.73,14243.12
202644,Delta,North,Furniture,Mar,19.89,6489.35,3.71,1.2,83,794.94,65980.02,11878.35
202645,Alpha,North,Appliances,Aug,31.16,9695.64,3.84,0.77,183,435.77,79745.91,9850.82
202646,Beta,West,Appliances,Oct,26.29,13131.38,3.7,1.13,124,409.3,50753.2,7596.77
202647,Omega,North,Appliances,May,33.78,6879.88,3.61,0.94,120,446.96,53635.2,5905.54
202648,Gamma,East,Clothing,Apr,33.6,11226.56,4.87,0.78,110,94.18,10359.8,1165.54
202649,Gamma,South,Furniture,May,7.9,12553.79,3.7,1.17,52,741.57,38561.64,9248.13
202650,Gamma,West,Furniture,Oct,25.39,4752.77,2.7,1.07,79,790.86,62477.94,9552.28
202651,Alpha,South,Furniture,Jun,18.57,13721.45,4.41,0.75,152,722.59,109833.68,20606.83
202652,Beta,North,Appliances,Dec,7.51,2915.78,3.48,0.88,109,431.47,47030.23,11418.36
202653,Beta,North,Clothing,Jul,6.82,13722.35,4.28,0.93,89,84.45,7516.05,1866.37
202654,Alpha,North,Appliances,Sep,2.84,4127.23,3.95,0.91,87,444.58,38678.46,10296.54
202655,Delta,East,Electronics,Jan,27.84,6383.2,4.28,1.0,93,570.19,53027.67,7490.47
202656,Beta,East,Electronics,Apr,11.36,9868.06,2.65,1.01,69,519.43,35840.67,7947.23
202657,Omega,West,Furniture,Dec,29.99,13773.88,2.58,0.95,130,692.56,90032.8,11674.74
202658,Omega,South,Appliances,Dec,21.29,5324.12,3.45,0.92,107,412.6,44148.2,7680.44
202659,Alpha,North,Electronics,Sep,23.58,11926.46,4.23,1.0,146,565.42,82551.32,13345.42
202660,Delta,North,Electronics,May,10.21,11235.67,3.06,0.77,101,530.92,53622.92,12259.37
202661,Gamma,North,Appliances,Aug,16.01,4076.21,3.58,1.07,67,451.8,30270.6,6066.32
202662,Omega,North,Clothing,Dec,14.43,8233.03,4.95,1.05,112,96.26,10781.12,2296.06
202663,Alpha,East,Appliances,Jan,8.25,8259.57,3.04,0.89,78,426.58,33273.24,7986.7
202664,Delta,South,Appliances,Apr,29.14,5959.95,4.62,0.84,130,407.61,52989.3,7196.4
202665,Delta,South,Clothing,Dec,21.77,12138.98,4.56,0.79,156,95.71,14930.76,2562.73
202666,Beta,West,Furniture,Dec,1.31,14037.14,4.73,1.04,91,786.42,71564.22,19575.14
202667,Alpha,East,Furniture,Sep,28.7,11315.44,4.79,1.03,137,700.34,95946.58,13063.63
202668,Delta,North,Furniture,Jan,3.71,14648.41,3.77,1.02,56,747.16,41840.96,10967.05
202669,Delta,South,Clothing,Jan,14.13,2656.09,4.2,1.24,57,96.93,5525.01,1219.4
202670,Beta,South,Electronics,Apr,19.99,2483.89,4.05,1.02,101,545.94,55139.94,9899.83
202671,Delta,East,Clothing,Mar,0.27,13620.16,3.27,1.11,40,96.23,3849.2,1094.88
202672,Beta,West,Appliances,Jul,22.85,13671.4,3.2,0.81,110,452.07,49727.7,8298.31
202673,Delta,West,Clothing,Nov,23.09,3392.57,3.35,0.9,110,88.38,9721.8,1558.0
202674,Alpha,North,Electronics,Mar,22.84,6646.8,3.05,0.89,136,590.88,80359.68,13351.08
202675,Omega,West,Electronics,Jan,5.72,12860.13,4.39,1.04,51,518.14,26425.14,6673.57
202676,Beta,South,Appliances,Dec,8.95,3671.03,4.91,0.92,123,397.16,48850.68,11380.75
202677,Beta,West,Furniture,Nov,8.66,5476.56,4.67,1.07,89,723.19,64363.91,15208.16
202678,Alpha,North,Electronics,Oct,33.6,10852.95,3.04,1.1,166,547.14,90825.24,10116.65
202679,Alpha,South,Electronics,Feb,2.36,14764.69,2.63,0.77,80,521.93,41754.4,11172.94
202680,Gamma,West,Electronics,Oct,15.01,12362.8,4.39,1.07,71,535.94,38051.74,7777.87
202681,Beta,West,Appliances,Apr,30.49,12105.13,3.48,0.81,139,393.37,54678.43,6972.37
202682,Omega,East,Electronics,Jan,26.93,6454.61,4.56,0.98,72,543.84,39156.48,5736.73
202683,Alpha,North,Furniture,Jan,28.79,10597.46,4.45,1.11,136,789.3,107344.8,14665.24
202684,Beta,West,Appliances,Dec,34.03,3470.15,4.06,1.1,154,426.39,65664.06,7221.94
202685,Beta,East,Furniture,Aug,13.55,14899.47,3.14,0.9,87,787.22,68488.14,14601.5
202686,Alpha,South,Electronics,Jul,10.84,8247.6,2.76,0.89,91,517.94,47132.54,10684.04
202687,Alpha,East,Electronics,Aug,1.07,10304.5,3.13,0.97,63,541.15,34092.45,9359.22
202688,Beta,East,Furniture,Apr,5.25,13390.23,3.77,0.84,78,694.72,54188.16,13823.54
202689,Gamma,West,Appliances,Jun,19.67,2012.54,4.95,1.24,67,411.26,27554.42,5008.61
202690,Beta,West,Appliances,Mar,5.52,14687.77,2.66,0.92,68,427.69,29082.92,7352.91
202691,Gamma,West,Furniture,Nov,25.77,6669.07,3.0,1.21,70,758.26,53078.2,7974.37
202692,Gamma,East,Electronics,Aug,1.3,6414.68,4.07,1.2,25,511.31,12782.75,3514.08
202693,Alpha,South,Clothing,Apr,9.08,3885.82,3.26,0.93,94,83.69,7866.86,1866.66
202694,Gamma,North,Furniture,Mar,24.34,13156.4,4.65,0.88,103,726.61,74840.83,11890.61
202695,Omega,East,Furniture,Apr,8.94,13320.91,2.85,1.14,46,782.57,35998.22,8459.12
202696,Gamma,West,Furniture,Jun,25.51,2259.86,4.91,0.86,84,692.47,58167.48,8831.24
202697,Delta,North,Electronics,Nov,34.86,2724.43,4.78,1.01,163,560.2,91312.6,9672.2
202698,Beta,South,Appliances,Jul,27.9,13938.44,4.72,0.81,134,398.74,53431.16,7544.05
202699,Delta,North,Electronics,Jul,11.96,3597.29,2.93,0.94,73,589.1,43004.3,9452.68
202700,Delta,West,Furniture,Dec,31.52,10072.06,3.32,0.79,162,741.63,120144.06,14663.61
202701,Gamma,East,Electronics,Apr,1.79,10055.46,4.51,0.89,56,510.21,28571.76,7723.76
202702,Omega,East,Electronics,Aug,25.38,13306.49,4.52,1.08,83,568.8,47210.4,7307.29
202703,Alpha,West,Furniture,Jul,0.82,9444.5,4.26,1.25,55,748.15,41148.25,11304.12
202704,Alpha,East,Electronics,Feb,6.11,7642.15,3.62,0.88,73,583.55,42599.15,10576.32
202705,Delta,West,Clothing,Aug,34.57,14666.95,3.28,0.99,124,92.19,11431.56,1318.31
202706,Omega,East,Electronics,Sep,12.63,4974.6,4.91,0.97,68,566.94,38551.92,8352.15
202707,Alpha,East,Electronics,May,28.72,5415.33,2.85,0.84,137,573.52,78572.24,10656.11
202708,Beta,East,Appliances,Apr,13.16,3102.01,2.61,1.06,70,414.65,29025.5,6146.58
202709,Alpha,South,Appliances,Apr,29.4,14679.12,2.52,1.11,132,439.66,58035.12,7747.37
202710,Beta,South,Furniture,Apr,33.79,11182.68,4.44,0.82,160,696.07,111371.2,12384.53
202711,Delta,West,Furniture,Jun,15.24,2157.26,2.64,1.13,60,781.86,46911.6,9589.69
202712,Gamma,South,Appliances,Nov,19.58,11156.08,3.85,1.1,84,429.16,36049.44,6521.53
202713,Beta,West,Clothing,Apr,22.0,7253.77,3.42,0.85,116,90.96,10551.36,1734.35
202714,Beta,North,Electronics,Jul,32.72,14578.15,2.87,1.07,133,534.0,71022.0,8293.91
202715,Alpha,North,Clothing,Jul,8.99,5606.04,4.35,0.95,104,84.44,8781.76,2011.86
202716,Beta,South,Clothing,May,21.39,11233.72,2.64,1.09,101,92.12,9304.12,1601.83
202717,Delta,North,Appliances,May,11.37,10156.64,3.3,1.0,82,418.1,34284.2,7606.26
202718,Omega,North,Furniture,Oct,7.59,2156.65,3.91,0.77,84,716.14,60155.76,14643.11
202719,Omega,East,Electronics,Aug,2.97,13507.82,3.51,1.14,45,509.82,22941.9,6129.16
202720,Alpha,East,Furniture,Jul,21.72,3814.96,3.15,1.03,97,754.65,73201.05,12678.4
202721,Omega,West,Clothing,Jul,30.87,10626.65,4.82,1.11,82,84.62,6938.84,903.8
202722,Delta,North,Clothing,Jun,12.3,12082.13,4.83,0.81,100,96.18,9618.0,2117.19
202723,Delta,West,Furniture,Jul,19.34,10202.06,3.54,1.11,79,708.08,55938.32,10287.48
202724,Gamma,West,Furniture,Jul,22.47,3262.48,3.48,0.96,71,693.84,49262.64,8180.22
202725,Beta,North,Appliances,Oct,14.51,14677.33,3.27,1.15,96,404.01,38784.96,7956.8
202726,Beta,South,Furniture,Feb,31.62,5078.63,4.64,1.05,124,710.99,88162.76,10782.61
202727,Alpha,North,Furniture,Oct,12.7,10162.24,3.92,0.93,126,784.95,98903.7,21383.61
202728,Beta,East,Appliances,Feb,4.38,12363.31,2.72,0.85,65,405.84,26379.6,6808.55
202729,Beta,North,Furniture,Oct,5.04,14210.07,4.63,1.16,82,719.43,58993.26,14950.04
202730,Gamma,South,Clothing,Jul,31.18,9852.14,3.84,1.03,82,97.13,7964.66,962.48
202731,Delta,West,Furniture,Oct,34.58,5367.7,3.54,1.24,111,708.01,78589.11,8398.83
202732,Gamma,West,Electronics,Jul,10.11,12876.31,3.34,0.94,52,513.48,26700.96,6172.78
202733,Alpha,East,Clothing,Jul,5.03,4121.86,2.75,1.09,55,87.2,4796.0,1228.91
202734,Omega,East,Appliances,May,16.88,2289.67,4.89,1.06,72,413.62,29780.64,5756.09
202735,Omega,East,Clothing,Jan,24.83,13805.94,4.35,1.07,75,93.75,7031.25,1069.79
202736,Delta,West,Appliances,Feb,21.43,9480.06,2.83,1.12,72,450.61,32443.92,5663.39
202737,Omega,East,Electronics,Sep,33.29,2905.34,3.78,0.82,98,573.2,56173.6,6355.94
202738,Gamma,North,Electronics,Aug,28.62,9536.48,3.89,1.02,94,569.94,53574.36,7379.36
202739,Omega,West,Clothing,Aug,30.41,3885.18,2.92,1.0,90,97.08,8737.2,1090.58
202740,Alpha,South,Furniture,Oct,18.96,2408.02,3.57,0.92,130,781.84,101639.2,18840.32
202741,Beta,West,Clothing,Jan,11.45,3514.81,4.11,0.97,74,84.81,6275.94,1400.9
202742,Beta,North,Clothing,Jun,24.56,12076.4,3.21,1.01,113,89.45,10107.85,1583.54
202743,Alpha,North,Electronics,Sep,15.37,11823.59,3.33,0.91,125,550.31,68788.75,13908.84
202744,Alpha,East,Appliances,Aug,10.07,9856.14,2.81,0.9,88,406.88,35805.44,8142.05
202745,Delta,West,Clothing,Mar,5.33,4721.27,3.53,1.12,48,85.17,4088.16,1047.9
202746,Delta,West,Furniture,Apr,18.48,11606.57,3.96,0.78,107,775.41,82968.87,15566.81
202747,Gamma,West,Electronics,Mar,20.8,7304.59,2.79,0.91,73,530.42,38720.66,6788.19
202748,Alpha,South,Clothing,Jun,19.91,8639.8,4.04,1.08,119,91.8,10924.2,1927.54
202749,Omega,East,Clothing,Sep,4.08,13669.33,3.49,0.85,67,87.45,5859.15,1587.96
202750,Delta,North,Furniture,Aug,19.95,7952.15,4.2,1.04,100,750.75,75075.0,13581.79
202751,Beta,North,Clothing,Oct,5.89,10142.76,3.29,0.9,93,87.65,8151.45,2079.65
202752,Delta,East,Clothing,Apr,23.23,14502.77,3.92,1.17,87,88.73,7719.51,1345.45
202753,Beta,North,Clothing,Feb,15.03,7868.07,4.03,0.92,106,93.34,9894.04,1971.86
202754,Beta,North,Clothing,Aug,29.71,9289.46,4.23,0.86,145,95.53,13851.85,1834.61
202755,Omega,East,Furniture,Aug,27.24,9597.39,4.39,1.02,91,751.05,68345.55,9758.61
202756,Beta,North,Clothing,Dec,25.35,5129.25,2.84,0.82,162,91.59,14837.58,2253.74
202757,Gamma,West,Clothing,Nov,24.53,11579.99,4.91,1.15,97,95.25,9239.25,1438.29
202758,Omega,South,Clothing,Jun,19.62,11446.28,4.61,1.09,82,84.86,6958.52,1231.77
202759,Delta,East,Electronics,Aug,2.14,4776.24,3.91,1.14,34,520.27,17689.18,4761.7
202760,Alpha,South,Furniture,Sep,22.94,2173.39,4.73,0.95,140,733.11,102635.4,17073.18
202761,Alpha,North,Electronics,Jan,16.34,14986.24,3.46,1.17,99,533.2,52786.8,10480.7
202762,Alpha,North,Electronics,Sep,16.43,9560.64,2.59,1.0,109,592.8,64615.2,12833.12
202763,Delta,West,Furniture,Feb,13.27,4353.42,4.32,0.8,82,757.69,62130.58,13279.36
202764,Gamma,East,Electronics,Jan,32.52,5686.35,4.86,0.86,89,552.1,49136.9,5684.93
202765,Alpha,North,Electronics,Aug,8.73,10031.3,2.9,1.11,77,556.93,42883.61,10104.01
202766,Omega,East,Electronics,Aug,11.08,3789.0,4.11,1.2,45,583.01,26235.45,5865.73
202767,Gamma,East,Furniture,Nov,33.71,2484.65,4.53,0.8,118,719.23,84869.14,9456.54
202768,Beta,East,Clothing,Apr,28.36,12380.24,4.76,1.18,110,90.16,9917.6,1400.84
202769,Gamma,East,Appliances,Aug,0.49,11306.0,3.19,1.15,35,404.61,14161.35,3973.56
202770,Delta,East,Appliances,Jul,31.71,6024.82,2.82,0.93,94,438.85,41251.9,5027.48
202771,Alpha,South,Furniture,Feb,7.93,2760.39,3.12,1.09,64,783.25,50128.0,12101.29
202772,Beta,West,Appliances,May,24.71,8321.52,3.94,0.84,128,450.74,57694.72,8993.72
202773,Omega,East,Furniture,Oct,19.36,5590.42,4.8,1.16,72,743.62,53540.64,9836.72
202774,Gamma,South,Furniture,Apr,18.79,7171.13,3.96,1.08,75,709.04,53178.0,9918.79
202775,Gamma,North,Appliances,Mar,25.13,5561.6,4.8,0.97,88,446.64,39304.32,6111.67
202776,Gamma,East,Electronics,Jan,7.25,4278.48,4.43,1.18,39,584.37,22790.43,5518.52
202777,Alpha,North,Clothing,May,5.57,7030.87,4.0,0.82,114,86.18,9824.52,2569.32
202778,Alpha,East,Appliances,Oct,22.82,14543.62,2.55,1.17,109,404.97,44141.73,7283.73
202779,Gamma,South,Appliances,Aug,10.17,5460.96,3.33,0.76,66,407.46,26892.36,6139.21
202780,Alpha,South,Appliances,Dec,34.09,6367.57,2.64,1.13,176,416.76,73349.76,8072.77
202781,Alpha,South,Appliances,Sep,15.8,6280.15,3.31,1.04,104,442.11,45979.44,9163.37
202782,Omega,West,Furniture,Jul,3.91,8243.75,2.66,1.1,36,707.32,25463.52,6585.28
202783,Omega,North,Furniture,Dec,24.0,12965.57,2.92,0.96,123,774.05,95208.15,15237.63
202784,Delta,West,Clothing,Nov,10.72,7227.59,3.53,1.18,73,87.88,6415.24,1361.24
202785,Omega,East,Clothing,Jan,5.2,12479.92,3.79,0.91,53,85.62,4537.86,1112.76
202786,Beta,North,Appliances,Jan,14.8,3495.16,3.04,0.89,81,409.14,33140.34,6831.31
202787,Omega,South,Appliances,Jan,33.75,13633.79,4.33,0.9,115,422.24,48557.6,5360.9
202788,Alpha,North,Appliances,Feb,14.4,4408.95,3.98,1.14,94,448.32,42142.08,8854.65
202789,Omega,South,Clothing,Jan,12.16,2509.62,4.23,1.0,55,91.85,5051.75,1143.6
202790,Omega,West,Appliances,Apr,15.56,4058.61,4.33,1.02,69,427.2,29476.8,5982.77
202791,Delta,West,Electronics,Oct,0.42,4479.75,4.32,1.17,49,515.57,25262.93,7027.59
202792,Omega,South,Clothing,Sep,4.66,8610.55,4.84,1.17,49,83.95,4113.55,1094.29
202793,Gamma,South,Electronics,Dec,29.74,7849.2,3.09,0.83,132,517.39,68295.48,8970.09
202794,Beta,East,Appliances,Apr,34.23,11306.37,3.18,1.02,119,392.82,46745.58,5038.7
202795,Gamma,West,Furniture,Apr,5.53,2662.36,2.74,0.81,53,759.16,40235.48,10170.51
202796,Gamma,West,Electronics,Jul,18.74,8470.18,3.98,1.18,49,545.83,26745.67,4946.94
202797,Alpha,East,Clothing,Nov,33.82,6322.13,3.49,1.17,156,82.87,12927.72,1455.1
202798,Delta,West,Electronics,Sep,5.48,10199.18,3.74,1.17,47,536.89,25233.83,6388.84
202799,Omega,South,Clothing,Jul,6.52,2568.1,2.92,1.1,45,84.63,3808.35,910.62
202800,Alpha,North,Appliances,Jan,32.44,2454.15,4.12,0.98,143,452.8,64750.4,7730.52
202801,Delta,North,Electronics,Jan,24.7,7554.27,4.05,0.95,113,546.49,61753.37,9728.13
202802,Omega,West,Furniture,Apr,5.32,12547.41,3.16,0.95,57,741.14,42244.98,10702.13
202803,Omega,East,Electronics,Apr,13.77,10724.22,3.66,0.78,82,562.69,46140.58,9767.95
202804,Omega,South,Furniture,Jan,1.97,2217.18,4.74,1.22,34,732.85,24916.9,6748.0
202805,Gamma,North,Clothing,Jun,15.14,4320.14,4.43,0.98,67,93.1,6237.7,1247.31
202806,Omega,South,Appliances,Oct,27.23,4947.51,3.07,1.22,79,447.2,35328.8,5110.61
202807,Delta,West,Appliances,Feb,19.39,7499.77,4.7,1.19,80,419.93,33594.4,6139.62
202808,Alpha,West,Furniture,Nov,22.66,9627.3,2.67,1.16,135,735.95,99353.25,16492.01
202809,Gamma,North,Clothing,May,11.44,4813.98,3.53,1.04,68,90.32,6141.76,1342.81
202810,Delta,West,Appliances,Aug,5.65,6972.68,2.7,0.8,68,426.96,29033.28,7283.86
202811,Beta,East,Clothing,Mar,0.46,9591.26,4.81,0.91,71,95.01,6745.71,1776.55
202812,Delta,West,Furniture,Sep,28.75,6984.66,2.6,1.05,99,737.34,72996.66,10012.54
202813,Delta,West,Furniture,Jul,22.28,3861.2,2.88,0.76,94,696.17,65439.98,11006.89
202814,Alpha,West,Electronics,Sep,8.03,8391.59,4.79,0.77,118,561.5,66257.0,15872.87
202815,Gamma,South,Appliances,Jan,14.65,6211.92,3.96,1.09,55,452.72,24899.6,5260.54
202816,Delta,South,Appliances,May,28.05,13234.45,4.49,1.19,113,443.8,50149.4,6959.65
202817,Gamma,North,Electronics,Dec,18.85,12083.12,2.54,1.18,85,572.73,48682.05,9037.97
202818,Alpha,North,Furniture,Mar,10.51,4473.58,3.55,0.83,107,711.18,76096.26,17228.63
202819,Alpha,North,Furniture,Apr,9.35,3984.27,4.96,1.21,84,779.83,65505.72,15247.2
202820,Beta,West,Furniture,Apr,7.62,6519.8,3.95,1.1,64,699.78,44785.92,10807.65
202821,Omega,South,Furniture,Nov,28.83,7358.27,4.62,1.11,114,749.27,85416.78,11659.87
202822,Beta,East,Clothing,Dec,20.37,14116.24,4.91,0.9,151,88.14,13309.14,2329.33
202823,Delta,West,Appliances,Jul,24.82,5921.07,4.21,1.11,86,447.24,38462.64,6038.85
202824,Beta,West,Appliances,Oct,30.1,13278.6,3.32,1.1,131,397.14,52025.34,6872.28
202825,Beta,West,Furniture,Nov,34.54,8569.02,3.27,1.05,143,784.67,112207.81,12127.41
202826,Omega,East,Furniture,Aug,8.73,13513.11,2.68,0.93,58,695.82,40357.56,9395.9
202827,Delta,North,Furniture,Nov,6.33,11125.4,3.57,1.16,77,774.21,59614.17,14829.89
202828,Alpha,East,Appliances,Oct,16.17,11209.06,4.79,1.22,113,406.14,45893.82,9218.32
202829,Gamma,North,Appliances,May,1.23,8744.37,3.7,1.18,39,451.98,17627.22,4785.81
202830,Alpha,East,Furniture,Dec,27.71,12923.95,4.78,0.87,202,770.61,155663.22,22014.3
202831,Gamma,South,Clothing,Oct,30.93,5307.52,4.54,0.97,111,87.25,9684.75,1198.33
202832,Delta,West,Electronics,Jul,24.01,13795.57,4.96,0.92,113,526.73,59520.49,9568.04
202833,Alpha,West,Electronics,Mar,9.38,10278.09,4.87,1.1,89,562.26,50041.14,11640.76
202834,Beta,West,Electronics,Mar,4.31,7703.22,4.27,1.17,57,530.0,30210.0,7903.33
202835,Beta,North,Appliances,Mar,13.38,14768.47,4.68,0.86,106,398.95,42288.7,9073.18
202836,Omega,East,Appliances,Dec,29.17,13206.18,4.37,1.22,113,429.92,48580.96,6438.72
202837,Omega,South,Electronics,Apr,12.17,12036.27,4.26,1.09,70,569.74,39881.8,8662.3
202838,Alpha,East,Electronics,Jun,1.2,5560.73,4.29,0.86,74,526.95,38994.3,10694.94
202839,Delta,West,Clothing,May,9.6,14658.63,4.3,0.94,88,90.52,7965.76,1837.33
202840,Beta,South,Appliances,Aug,34.65,11658.84,3.45,0.8,158,431.0,68098.0,7265.69
